link,date,summary
https://vtv.vn/xa-hoi/tp-ho-chi-minh-thuc-tien-do-trien-khai-thu-phi-via-he-20240529224241035.htm,30/05/2024,"Sở Giao thông Vận tải (GTVT) vừa có văn bản gửi tới các quận, huyện trên địa bàn TP Hồ Chí Minh đề nghị đẩy nhanh tiến độ triển khai thu phí vỉa hè."
https://vtv.vn/xa-hoi/infographic-ngay-the-gioi-khong-thuoc-la-va-tuan-le-quoc-gia-khong-thuoc-la-20240530112552897.htm,30/05/2024,"Ngày Thế giới không thuốc lá năm nay với thông điệp được Tổ chức Y tế thế giới lựa chọn: ""Bảo vệ trẻ em trước những tác động của ngành công nghiệp thuốc lá""."
https://vtv.vn/xa-hoi/nhom-hoc-sinh-nhat-duoc-cua-roi-tra-nguoi-bi-mat-20240530112653161.htm,30/05/2024,"Nhặt được chiếc ví màu đen, nhóm học sinh mang đến trụ sở Công an xã Thanh Mai (huyện Thanh Oai, Hà Nội) trình báo để tìm trả người đánh rơi."
https://vtv.vn/xa-hoi/tham-hoi-ho-tro-gia-dinh-chau-be-tu-vong-do-bi-bo-quen-tren-xe-o-to-20240530103840824.htm,30/05/2024,"Theo đó, UBND tỉnh trao hỗ trợ cho gia đình nạn nhân số tiền 20 triệu đồng, Hội Chữ Thập đỏ tỉnh trao hỗ trợ 5 triệu đồng."
https://vtv.vn/xa-hoi/cham-dut-hoat-dong-thu-hoi-dat-du-an-khu-du-lich-thuan-nam-20240529110104646.htm,30/05/2024,UBND tỉnh Bình Thuận vừa ra quyết định thu hồi đất đối với Dự án khu du lịch Thuận Nam của Công ty TNHH Đầu tư Xây dựng Thương mại Dương Phú Hưng.
https://vtv.vn/xa-hoi/binh-thuan-yeu-cau-thanh-lap-to-doi-ung-pho-nhanh-su-co-sat-lo-cat-2024053010033217.htm,30/05/2024,"Chiều 29/5, Sở Xây dựng tỉnh Bình Thuận có văn bản gửi Ủy ban nhân dân thành phố, thị xã, các huyện và 14 chủ đầu tư dự án tại khu vực có nguy cơ sạt lở."
https://vtv.vn/giao-duc/chu-tich-tinh-thai-binh-ra-cong-van-chan-chinh-hoat-dong-dua-don-tre-20240530101320767.htm,30/05/2024,"Sau sự việc đáng tiếc em bé bỏ quên trên xe, tỉnh Thái Bình đã ra công văn chấn chỉnh chấn chỉnh hoạt động của các trường mầm non và việc đưa đón trẻ, đảm bảo an toàn hơn."
https://vtv.vn/xa-hoi/nhung-vu-hoc-sinh-bi-bo-quen-tren-xe-dua-don-cua-truong-20240530071845206.htm,30/05/2024,"Tối 29/5, dư luận không khỏi bàng hoàng và xót xa trước vụ việc cháu bé 5 tuổi ở Thái Bình tử vong vì bị bỏ quên trên xe đưa đón."
https://vtv.vn/xa-hoi/long-an-sau-han-han-nhieu-tuyen-de-sut-lun-khi-co-mua-20240530092411487.htm,30/05/2024,"Trên địa bàn tỉnh Long An đang xảy ra nhiều điểm sụt, lún đất, gây ảnh hưởng đến cuộc sống và việc đi lại của người dân."
https://vtv.vn/xa-hoi/640000-lit-nuoc-sinh-hoat-den-voi-nguoi-dan-tien-giang-20240530084617672.htm,30/05/2024,Hơn 640.000 lít nước sinh hoạt đã đến với gia đình các hộ dân ở 8 xã thuộc huyện Tân Phú Đông và Gò Công Đông bị ảnh hưởng do thiên tai xâm nhập mặn.
https://vtv.vn/doi-song/nang-cao-chat-luong-doi-ngu-bao-cao-vien-20240530065616984.htm,30/05/2024,"Hội thi tuyên truyền viên năm 2024 là dịp để Chi đội Kiểm ngư số 2 nâng cao chất lượng đội ngũ, chú trọng vào chiều sâu, hiệu quả, thiết thực, trong tình hình mới."
https://vtv.vn/doi-song/tp-ho-chi-minh-lot-top-thanh-pho-niu-chan-du-khach-tot-nhat-chau-a-20240529225419974.htm,30/05/2024,TP Hồ Chí Minh là 1 trong 8 điểm đến tại châu Á khiến du khách lưu lại lâu nhất – theo con số thống kê từ nền tảng du lịch Agoda.
https://vtv.vn/xa-hoi/chay-nha-dan-ket-hop-cho-thue-tro-nhieu-nguoi-duoc-cuu-thoat-20240530083214364.htm,30/05/2024,"Đám cháy xảy ra vào sáng nay (30/5) tại nhà dân kết hợp cho thuê trọ ở Phú Lương, quận Hà Đông, Hà Nội."
https://vtv.vn/xa-hoi/vu-be-5-tuoi-tu-vong-do-bi-bo-quen-trong-xe-o-to-phat-hien-vang-chau-be-nhung-giao-vien-khong-bao-gia-dinh-20240530065142789.htm,30/05/2024,"Khi vào lớp, giáo viên lớp chụp ảnh điểm danh học sinh gửi lên phần mềm của nhà trường để theo dõi, quản lý thì phát hiện vắng cháu H. nhưng không thông báo cho gia đình."
https://vtv.vn/xa-hoi/thoi-tiet-ngay-30-5-mua-dong-nhieu-noi-tren-ca-nuoc-20240530063438277.htm,30/05/2024,"Thủ đô Hà Nội có mây, sáng không mưa; chiều và đêm có mưa rào và dông rải rác, cục bộ có mưa to."
https://vtv.vn/xa-hoi/nhung-chinh-sach-noi-bat-co-hieu-luc-trong-thang-6-2024-20240530062011213.htm,30/05/2024,"Nhiều chính sách mới liên quan tới kinh doanh vận tải, Quỹ Phát triển doanh nghiệp nhỏ và vừa... sẽ bắt đầu có hiệu lực từ tháng 6/2024."
https://vtv.vn/xa-hoi/chien-si-cong-an-ha-tinh-hien-mau-cap-cuu-benh-nhan-o-nghe-an-qua-con-nguy-kich-20240530004742138.htm,30/05/2024,"Nghĩa cử cao đẹp của một chiến sĩ Công an Hà Tĩnh đã góp phần giúp một bệnh nhân cấp cứu tại BV Đa khoa Cửa Đông (TP Vinh, Nghệ An) qua cơn nguy kịch."
https://vtv.vn/xa-hoi/duong-xuong-cap-bui-bay-mu-mit-vi-hoat-dong-khai-thac-da-20240529231306119.htm,30/05/2024,"Tình trạng nhiều mỏ khai thác đá làm vật liệu xây dựng cùng được cấp phép trong cùng một thôn, một xã đang ảnh hưởng rất nhiều đến cuộc sống của người dân."
https://vtv.vn/xa-hoi/tp-ho-chi-minh-tap-trung-tuyen-truyen-luat-can-cuoc-toi-tung-don-vi-dia-ban-20240529164754379.htm,30/05/2024,Luật Căn cước có hiệu lực thi hành từ 1/7/2024 là bước tiến lớn về cải cách thủ tục hành chính. TP Hồ Chí Minh đang ráo riết chuẩn bị thi hành Luật hiệu quả trên địa bàn.
https://vtv.vn/doi-song/nhung-goc-pho-diu-mat-giua-ngay-he-o-ha-noi-20240529142417122.htm,30/05/2024,"Dưới cái nắng như thiêu như đốt của mùa hè Hà Nội, những con đường rợp bóng cây xanh như những dải lụa xanh mát thổi qua, xua tan đi cái oi bức khó chịu."
https://vtv.vn/giao-duc/dam-bao-cho-hoc-sinh-nghi-he-an-toan-2024052920123603.htm,30/05/2024,"Trong khi các bạn học sinh đang háo hức vì được nghỉ ""xả hơi"" thì nhiều phụ huynh lại lo lắng về quản lý con em mình trong suốt mấy tháng hè."
https://vtv.vn/xa-hoi/nong-dan-chong-den-thau-dem-thu-hoach-vai-thieu-20240529170408181.htm,30/05/2024,"Những ngày này, người dân xã Thanh Quang, huyện Thanh Hà, Hải Dương tranh thủ thu hoạch vải thiều trong đêm để kịp bán ra thị trường."
https://vtv.vn/xa-hoi/hop-tac-chien-luoc-dao-tao-14000-lao-dong-o-san-bay-long-thanh-20240529120456201.htm,30/05/2024,"Theo dự báo của Cục Hàng không Việt Nam, Cảng Hàng không Quốc tế Long Thành giai đoạn 1 sẽ cần khoảng 14.000 lao động với trình độ học vấn và tay nghề khác nhau."
https://vtv.vn/xa-hoi/de-xuat-xay-dung-de-an-thu-phi-o-to-vao-noi-thanh-tp-ho-chi-minh-2024052911442161.htm,30/05/2024,"Theo Sở GTVT TP Hồ Chí Minh, thu phí ô tô lưu thông vào khu vực trung tâm thành phố là một trong các giải pháp tác động đến tình hình giao thông."
https://vtv.vn/xa-hoi/quyet-tam-khoi-cong-cao-toc-bao-loc-lien-khuong-trong-thang-12-2024-20240529103122994.htm,30/05/2024,"xã hội của tỉnh Lâm Đồng, đồng thời kết nối khu vực Tây Nguyên với các tỉnh Đông Nam Bộ một cách thuận lợi hơn."
https://vtv.vn/xa-hoi/hanh-vi-chong-doi-can-tro-va-gay-nguy-hiem-cho-canh-sat-giao-thong-se-bi-xu-ly-nhu-the-nao-2024052911491126.htm,30/05/2024,"Hành vi chống đối, cản trở và gây nguy hiểm cho lực lượng Cảnh sát giao thông có thể bị xử lý hành chính hoặc xử lý hình sự theo quy định pháp luật."
https://vtv.vn/xa-hoi/tien-giang-cam-xe-3-truc-qua-cau-rach-mieu-vao-khung-gio-cao-diem-tu-ngay-10-6-2024052911131864.htm,30/05/2024,"Phương án cấm xe từ 3 trục trở lên lưu thông qua cầu Rạch Miễu từ ngày 10/6 nhằm điều tiết, phân luồng giao thông, chống ùn tắc khu vực cầu Rạch Miễu."
https://vtv.vn/xa-hoi/dong-dat-35-do-o-phu-yen-20240529232441622.htm,29/05/2024,"Một trận động đất có độ lớn 3.5 độ richter, độ sâu chấn tiêu khoảng 10km vừa xảy ra tại thành phố Tuy Hòa, tỉnh Phú Yên."
https://vtv.vn/xa-hoi/khan-truong-dieu-tra-lam-ro-vu-viec-mot-tre-mam-non-tu-vong-do-bi-de-quen-tren-xe-o-to-20240529222022171.htm,29/05/2024,"Cơ quan Công an đang xác minh, điều tra vụ việc bé 5 tuổi bị bỏ quên trên xe đưa đón học sinh của một trường mầm non."
https://vtv.vn/xa-hoi/mot-tre-mam-non-tu-vong-nghi-do-bi-de-quen-tren-xe-o-to-20240529213155343.htm,29/05/2024,"Người thân của bé H. đến đón, không thấy cháu nên đã báo cho nhà trường; đồng thời tìm kiếm cháu và phát hiện cháu H vẫn ở trên xe ô tô đưa đón của nhà trường."
https://vtv.vn/xa-hoi/ho-tro-200-trieu-dong-cho-nu-sinh-lop-6-bi-xe-tai-tong-lia-doi-chan-20240529113438291.htm,29/05/2024,"Ngày 29/5, thông tin từ Bệnh viện Đa khoa tỉnh Kiên Giang, sức khỏe của nữ sinh N.T.A.T đã tạm ổn, qua cơn nguy kịch."
https://vtv.vn/xa-hoi/tong-ket-30-nam-hoat-dong-khuyen-nong-tinh-ha-giang-2024052912122538.htm,29/05/2024,"Phát huy tinh thần đoàn kết, bám sát định hướng phát triển nông, lâm nghiệp của tỉnh để đưa Trung tâm Khuyến nông tỉnh Hà Giang ngày càng phát triển sâu rộng."
https://vtv.vn/xa-hoi/cong-trinh-san-golf-da-lat-vi-pham-quy-dinh-ve-dat-dai-va-moi-truong-20240528214813137.htm,29/05/2024,"Tòa nhà CLB Golf tại sân Golf Đà Lạt với tổng diện tích xây dựng là 15.670m2, trong đó có 5.629m2 là đất rừng phòng hộ theo hồ sơ địa chính đã được thiết lập."
https://vtv.vn/xa-hoi/73-cong-nhan-nghi-ngo-doc-thuc-pham-tai-nghe-an-da-xuat-vien-20240529171501979.htm,29/05/2024,"Đến chiều 29/5, sức khỏe của các công nhân trong vụ 73 công nhân nghi ngộ độc thực phẩm tại Nghệ An đã ổn định và đã được ra viện."
https://vtv.vn/xa-hoi/ha-noi-co-1200-tuyen-pho-khong-tiep-can-duoc-xe-chua-chay-20240529165700146.htm,29/05/2024,"Cảnh sát Phòng cháy chữa cháy, Công an TP Hà Nội cho biết, thành phố có hơn 1.200 tuyến phố không tiếp cận được bằng xe chữa cháy chuyên dụng."
https://vtv.vn/doi-song/xon-xao-hinh-anh-hang-van-con-chau-chau-bau-kin-tuong-ngoi-truong-o-lang-son-20240529163857659.htm,29/05/2024,Cảnh tượng hàng nghìn con châu chấu đổ bộ trường Tiểu học ở Lạng Sơn đang khiến cư dân mạng xôn xao.
https://vtv.vn/xa-hoi/du-bao-nam-gioi-viet-nam-se-nhieu-hon-nu-gioi-15-trieu-nguoi-20240529171109896.htm,29/05/2024,"Chiều 29/5, thảo luận ở hội trường, một số ĐBQH kiến nghị cần quan tâm đầu tư cho y tế cơ sở, kiểm soát chênh lệch giới, nâng mức thanh toán đối với các loại thuốc BHYT."
https://vtv.vn/xa-hoi/duong-ha-noi-xuong-cap-phu-huynh-thap-thom-lo-rot-con-xuong-duong-20240529135224625.htm,29/05/2024,Đường trục chính của phường Thượng Thanh (Long Biên) xuống cấp hơn chục năm qua khiến hàng nghìn hộ dân tại đây thường phải đối diện với nguy hiểm khi tham gia giao thông.
https://vtv.vn/xa-hoi/vung-5-hai-quan-soi-noi-trong-phong-trao-thi-dua-quyet-thang-20240529165830829.htm,29/05/2024,"Sáng 29/5, tại TP Phú Quốc, tỉnh Kiên Giang, Trung đoàn 551, Bộ Tư lệnh Vùng 5 Hải quân tổ chức Đại hội thi đua quyết thắng (TĐQT) giai đoạn 2019-2024."
https://vtv.vn/xa-hoi/dong-nai-thi-cong-muong-lam-sap-tuong-nha-dan-1-cu-ba-bi-thuong-nang-20240529165916901.htm,29/05/2024,
https://vtv.vn/xa-hoi/khai-mac-le-hoi-via-ba-chua-xu-nui-sam-20240529161228311.htm,29/05/2024,"Tối 28/5, tại TP Châu Đốc, UBND tỉnh An Giang đã tổ chức khai mạc Lễ hội Vía Bà Chúa Xứ Núi Sam năm 2024. Lễ hội diễn ra từ ngày 22/5 3/6/2024."
https://vtv.vn/xa-hoi/gia-cong-an-lua-thong-bao-dau-van-tay-bi-mo-cai-dinh-danh-dien-tu-muc-3-20240529163656136.htm,29/05/2024,"Người dân ở quận 12 (TP Hồ Chí Minh) nhận được điện thoại của người xưng công an báo là dấu vân tay bị mờ, cài đặt định danh điện tử mức 3 qua mạng để lừa đảo."
https://vtv.vn/xa-hoi/chay-lon-gan-vien-y-hoc-co-truyen-quan-doi-2024052916021748.htm,29/05/2024,"Khoảng 14h30 ngày 29/5 một lán tạm đối diện Viện Y học Cổ truyền Quân đội, TP. Hà Nội bất ngờ xảy ra cháy."
https://vtv.vn/xa-hoi/tien-do-phat-trien-giao-thong-con-cham-dbqh-de-nghi-thao-go-kho-khan-20240529155438915.htm,29/05/2024,"Chiều 29/5, Quốc hội tiếp tục thảo luận về tình hình kinh tế xã hội và ngân sách nhà nước. Theo đó một số đại biểu đề nghị đẩy mạnh phát triển cơ sở hạ tầng giao thông."
https://vtv.vn/xa-hoi/du-khach-thich-thu-trai-nghiem-tuyen-bus-2-tang-moi-o-tp-ho-chi-minh-20240529141105248.htm,29/05/2024,"Tuyến buýt hai tầng Sài Gòn – Chợ Lớn sẽ đưa du khách tham quan các di tích lịch sử, kiến trúc cổ, chợ truyền thống,... ở Quận 1, 5 và 6."
https://vtv.vn/xa-hoi/day-manh-thich-ung-doi-voi-bien-doi-khi-hau-20240529131943492.htm,29/05/2024,"Trước tình hình hạn hán, xâm nhập mặn diễn biến phức tạp, một số đại biểu đề nghị cần có những giải pháp nhằm hỗ trợ người dân sản xuất và ổn định đời sống."
https://vtv.vn/xa-hoi/khi-nhung-nguoi-dan-ong-la-nan-nhan-cua-bao-luc-gia-dinh-20240529120356267.htm,29/05/2024,"Đàn ông cũng có thể trở thành nạn nhân của bạo lực gia đình. Chì chiết, chửi mắng, im lặng, cô lập đối phương đều là những hình thức bạo lực tâm lý đối với người đàn ông."
https://vtv.vn/xa-hoi/day-nhanh-tien-do-ban-giao-mat-bang-tuyen-metro-so-2-20240529115202361.htm,29/05/2024,"Trong nỗ lực hoàn thành dự án Metro số 2, Thành phố Hồ Chí Minh đang đẩy mạnh công tác đền bù và giải phóng mặt bằng, nhằm đảm bảo bàn giao mặt bằng sạch đúng tiến độ."
https://vtv.vn/xa-hoi/san-doi-xay-nha-khong-dung-quy-hoach-20240528113040653.htm,28/05/2024,"Người dân thôn 10A, xã Lộc Thành, huyện Bảo Lâm, tỉnh Lâm Đồng phản ánh về vấn đề san đồi thuộc trục đường liên thôn để xây nhà không đúng quy hoạch."
https://vtv.vn/xa-hoi/doi-moi-va-hoi-nhap-trong-nha-khoa-duong-dai-20240528112352354.htm,28/05/2024,"""Đổi mới và hội nhập trong Nha khoa đương đại"" là chủ đề chính của Hội nghị khoa học và Triển lãm Răng Hàm Mặt Quốc tế lần đầu tiên diễn ra tại Hà Nội."
https://vtv.vn/xa-hoi/chay-lon-kem-tieng-no-tai-mot-cong-ty-o-binh-duong-20240528110334444.htm,28/05/2024,"Sáng 28/5, một công ty gần Trạm thu phí Bình Thung (TP Dĩ An, Bình Dương) xảy ra cháy dữ dội."
https://vtv.vn/xa-hoi/huy-dong-nhieu-chuyen-gia-thiet-bi-khac-phuc-sat-lo-ham-duong-sat-chi-thanh-20240528104946145.htm,28/05/2024,"Công tác khắc phục sạt lở bên trong hầm đường sắt Chí Thạnh đang trở nên khó khăn hơn. Đặc biệt, khối lượng đất, đá sạt trong hầm đã tăng lên nhiều so với sáng 26/5."
https://vtv.vn/xa-hoi/mua-lon-kem-loc-xoay-lo-da-lam-1-hoc-sinh-tai-binh-phuoc-bi-thuong-20240528103131257.htm,28/05/2024,"Sáng 28/5, cơn mưa lớn kéo theo lốc xoáy bất ngờ quét qua đồi Dốc Đỏ (thuộc xã Đăng Hà, huyện Bù Đăng, Bình Phước) làm lở đá, văng xuống đường khiến 1 học sinh bị thương."
https://vtv.vn/xa-hoi/da-dang-hoa-mo-hinh-sinh-ke-de-giam-ngheo-ben-vung-20240527182225524.htm,28/05/2024,"Tùy từng hoàn cảnh, mỗi thôn bản, mỗi hộ nghèo đang được tư vấn, áp dụng các mô hình phát triển kinh tế tạo sinh kế phù hợp để đảm bảo việc làm và thu nhập cho người dân."
https://vtv.vn/xa-hoi/trinh-chu-tich-nuoc-tang-qua-nguoi-co-cong-dip-ky-niem-77-nam-ngay-thuong-binh-liet-si-20240528104005777.htm,28/05/2024,"Theo phương án trình của Bộ trưởng Bộ LĐ-TB&XH về tặng quà cho các đối tượng người có công với cách mạng, đối tượng và mức quà tặng vẫn giữ nguyên như năm 2023."
https://vtv.vn/xa-hoi/xe-tai-lao-xuong-vuc-3-nguoi-bi-thuong-20240528094005478.htm,28/05/2024,"Đang lưu thông trên đường nối cao tốc cao tốc Nội Bài Lào Cai đi Sa Pa, xe tải bất ngờ lật qua thành cầu rơi xuống vực sâu 50 m khiến 3 người bị thương."
https://vtv.vn/xa-hoi/sut-lun-sat-lo-de-bao-song-vam-co-tay-360-ho-dan-bi-anh-huong-20240528091737355.htm,28/05/2024,"Tại Long An, hơn 360 hộ dân và 1.700 ha đất sản xuất bị ảnh hưởng do tình trạng sụt lún, sạt lở đê bao sông Vàm Cỏ Tây thuộc xã Mỹ Thạnh, huyện Thủ Thừa."
https://vtv.vn/xa-hoi/bo-nong-nghiep-va-phat-trien-nong-thon-de-nghi-ngan-chan-nhap-lau-giong-vat-nuoi-20240528080929165.htm,28/05/2024,"Việc kiểm soát, ngăn chặn nhập lậu giống vật nuôi là nhiệm vụ quan trọng bởi nó sẽ ảnh hưởng đến việc phát triển đàn vật nuôi và kiểm soát dịch bệnh của nước ta."
https://vtv.vn/xa-hoi/mua-cham-dut-nang-han-gan-nua-nam-tai-binh-phuoc-20240528074911224.htm,28/05/2024,"Những ngày gần đây, tại Bình Phước xuất hiện nhiều trận mưa ""giải nhiệt"" sau chuỗi thời gian nắng nóng kéo dài."
https://vtv.vn/xa-hoi/khanh-hoa-trung-ta-canh-sat-giao-thong-bi-xe-may-tong-tu-vong-khi-lam-nhiem-vu-20240528073854056.htm,28/05/2024,Trung tá P.T.A.P. (40 tuổi) là cảnh sát giao thông đang làm nhiệm vụ tại Ninh Hòa thì bị một xe máy đâm tử vong.
https://vtv.vn/chinh-tri/thang-hanh-dong-phong-chong-ma-tuy-chung-tay-xay-dung-xa-phuong-thi-tran-sach-ma-tuy-20240528072027561.htm,28/05/2024,"Ngày 27/5, Văn phòng Chính phủ ban hành văn bản số 3631/VPCP-KGVX về việc triển khai Tháng hành động phòng, chống ma tuý năm 2024."
https://vtv.vn/xa-hoi/phat-hanh-bo-tem-ky-niem-200-nam-hoan-thanh-kenh-vinh-te-20240528003646709.htm,28/05/2024,"Kênh Vĩnh Tế cho thấy một tầm nhìn chiến lược của cha ông, vừa phát triển sản xuất, giao thương, cũng vừa bảo vệ tuyến biên giới, xác lập chủ quyền bờ cõi."
https://vtv.vn/xa-hoi/bac-bo-ngay-nang-nong-chieu-toi-cuc-bo-co-mua-to-den-rat-to-20240528063257686.htm,28/05/2024,"Theo Trung tâm Dự báo khí tượng thủy văn Quốc gia, chiều tối và đêm 28/5, ở khu vực Bắc Bộ có mưa rào và dông rải rác."
https://vtv.vn/xa-hoi/chay-nha-4-tang-tai-pho-luong-dinh-cua-20240527233259071.htm,27/05/2024,"Theo thông tin từ người dân sống tại phố Lương Định Của (Hà Nội) cho biết, thời điểm xảy ra đám cháy không có ai trong nhà, rất nhanh lực lượng PCCC đã dập tắt ngọn lửa."
https://vtv.vn/xa-hoi/mot-ho-dan-bat-gio-bi-tang-tien-nuoc-len-gap-hon-10-lan-20240527204616442.htm,27/05/2024,"Thời gian gần đây một hộ dân sống tại quận 12, TP Hồ Chí Minh phản ánh, chỉ số nước tháng 4 vừa qua của gia đình bất giờ bị tăng lên gấp hơn 10 lần."
https://vtv.vn/xa-hoi/de-dang-mua-giay-kham-suc-khoe-gia-tren-mang-20240527150600733.htm,27/05/2024,"Trên các trang mạng xã hội, không khó để bắt gặp những bài đăng quảng cáo như ""Giấy khám sức khỏe lấy ngay, cần là có, giao tận nơi, phục vụ 24/7."""
https://vtv.vn/xa-hoi/gian-doi-ban-trai-co-gai-treo-lan-can-cau-nhat-tan-dinh-quyen-sinh-20240527194545208.htm,27/05/2024,"Vừa qua, Công an phường Phú Thượng, quận Tây Hồ, Hà Nội đã kịp thời ngăn chặn, giúp đỡ một cô gái trẻ có ý định quyên sinh tại cầu Nhật Tân."
https://vtv.vn/xa-hoi/dong-nai-tu-dau-nam-2024-den-nay-24-nguoi-chet-vi-tai-nan-lao-dong-2024052717181394.htm,27/05/2024,
https://vtv.vn/xa-hoi/lap-dat-tram-can-va-camera-trong-khai-thac-khoang-san-con-mang-tinh-hinh-thuc-20240527151750379.htm,27/05/2024,"Tại các bến cát dọc sông Lam, hầu hết các đơn vị đều lắp đặt cân trọng tải, camera giám sát nhưng chỉ để... trang trí."
https://vtv.vn/xa-hoi/so-tai-khoan-tiep-nhan-ho-tro-cac-nan-nhan-trong-vu-chay-o-trung-kinh-20240527173811741.htm,27/05/2024,"Các tổ chức, cá nhân ủng hộ nạn nhân vụ cháy nhà trọ ở phố Trung Kính sẽ được tiếp nhận tại Ủy ban MTTQ Việt Nam phường Trung Hòa."
https://vtv.vn/xa-hoi/xe-may-cho-3-dam-vao-cong-nha-dan-mot-hoc-sinh-tu-vong-20240527170314661.htm,27/05/2024,"Ngày 27/5, trên địa bàn xã Kỳ Hoa, thị xã Kỳ Anh, Hà Tĩnh xảy ra một vụ tai nạn giao thông nghiêm trọng, làm 3 học sinh thương vong."
https://vtv.vn/xa-hoi/chieu-toi-27-5-ca-nuoc-co-mua-rao-va-dong-20240527164906129.htm,27/05/2024,"Các tỉnh, thành phố từ Thanh Hóa đến Thừa Thiên Huế có mây, chiều tối và đêm có mưa rào và dông vài nơi."
https://vtv.vn/xa-hoi/binh-thuan-phat-dong-chien-dich-lam-sach-bien-bao-ve-moi-truong-nam-2024-20240527140857526.htm,27/05/2024,
https://vtv.vn/xa-hoi/nhan-rong-mo-hinh-xa-khong-co-toi-pham-ve-ma-tuy-20240527144545164.htm,27/05/2024,"Việc xây dựng mô hình ""Xã không có tội phạm ma túy"" nhằm phát huy sức mạnh tổng hợp của cả hệ thống chính trị và toàn dân tham gia công tác đấu tranh phòng chống ma túy."
https://vtv.vn/xa-hoi/mao-danh-nhan-vien-vtvcab-lua-dao-chiem-doat-tai-san-20240527162104149.htm,27/05/2024,Công an TP Đà Nẵng cảnh báo thủ đoạn mạo danh nhân viên của Truyền hình Cáp Việt Nam (VTVcab) đăng bài tuyển dụng cộng tác viên làm nhiệm vụ hưởng hoa hồng.
https://vtv.vn/xa-hoi/tra-vinh-cong-bo-tinh-huong-khan-cap-su-co-sat-lo-bo-song-khu-vuc-ap-ba-tram-20240527160039235.htm,27/05/2024,"UBND tỉnh Trà Vinh vừa quyết định công bố tình huống khẩn cấp sự cố sạt lở bờ sông Cổ Chiên khu vực ấp Bà Trầm, xã Hưng Mỹ, huyện Châu Thành."
https://vtv.vn/xa-hoi/bai-bo-luong-co-so-de-xuat-thay-the-bang-muc-tham-chieu-20240527161956819.htm,27/05/2024,"Chính phủ mới đây đã đề xuất thay ""mức lương cơ sở"" bằng ""mức tham chiếu"" trong dự thảo Luật BHXH (sửa đổi) để tính mức đóng, mức hưởng một số chế độ bảo hiểm xã hội."
https://vtv.vn/xa-hoi/bat-cap-trong-thu-gom-xu-ly-rac-thai-nhua-20240528114013003.htm,28/05/2024,"Những khó khăn, sự thiếu đồng bộ về hạ tầng thu gom, xử lý rác đang là một trong những thách thức lớn đối với phân loại rác thải sinh hoạt tại các địa phương hiện nay."
https://vtv.vn/xa-hoi/cao-toc-cam-lam-vinh-hao-bat-dau-thu-phi-tu-hom-nay-20240528132731196.htm,28/05/2024,"Từ 0h hôm nay (28/5), cao tốc Cam Lâm Vĩnh Hảo qua 3 tỉnh Khánh Hòa, Ninh Thuận và Bình Thuận đã chính thức thu phí sử dụng dịch vụ."
https://vtv.vn/xa-hoi/con-nhieu-y-kien-khac-nhau-ve-quy-dinh-ghi-am-ghi-hinh-tai-phien-toa-2024052812040418.htm,28/05/2024,"Sáng 28/5, Quốc hội thảo luận phiên toàn thể về một số nội dung còn ý kiến khác nhau trong dự thảo Luật Tổ chức Tòa án nhân dân (sửa đổi)."
https://vtv.vn/xa-hoi/binh-dinh-nguoi-dan-phan-khich-khi-thay-ca-heo-boi-sat-bo-bien-20240528121742573.htm,28/05/2024,"Nhiều người dân tỏ ra thích thú khi phát hiện một con cá heo bơi sát bãi tắm Trung Lương thuộc thị trấn Cát Tiến, huyện Phù Cát, tỉnh Bình Định vào hôm qua."
https://vtv.vn/xa-hoi/ha-noi-chay-tai-quan-lau-tren-pho-hang-hanh-20240528115641311.htm,28/05/2024,"Sáng 28/5, một đám cháy xảy đã ra tại ngôi nhà 10-12 phố Hàng Hành, quận Hoàn Kiếm, Hà Nội."
https://vtv.vn/xa-hoi/nhieu-tuyen-duong-thanh-pho-ho-chi-minh-ngap-nang-sau-con-mua-lon-20240528061628972.htm,28/05/2024,"Chiều tối qua, Thành phố Hồ Chí Minh xuất hiện mưa diện rộng kéo dài hơn một tiếng đồng hồ. Nhiều tuyến đường trên địa bàn ngập sâu."
https://vtv.vn/xa-hoi/tim-do-that-lac-lai-gap-ke-gian-20240527224019426.htm,28/05/2024,"Sau khi rơi mất ví tiền, anh Nguyễn Tuấn Đạt ở Thuỵ Khuê (Hà Nội) vào trang Fanpage tìm trả đồ thất lạc để tìm kiếm. Không tìm được đồ anh còn gặp nhiều kẻ gian lừa đảo."
https://vtv.vn/xa-hoi/hoi-an-thi-diem-thu-phi-rac-thai-theo-phat-sinh-20240527202640855.htm,28/05/2024,"Thu phí theo thể tích, khối lượng rác thải thông qua việc bán túi đựng là mô hình mới mà chính quyền thành phố Hội An, tỉnh Quảng Nam đang thực hiện thí điểm."
https://vtv.vn/xa-hoi/ha-noi-manh-tay-xu-ly-xe-khach-chay-rua-bo-gay-un-tac-cua-ngo-2024052719341263.htm,28/05/2024,Các xe vi phạm chủ yếu xuất bến xe Giáp Bát nhưng không di chuyển ngay mà chạy lòng vòng đón khách với tốc độ chậm.
https://vtv.vn/xa-hoi/luc-luong-kiem-ngu-day-manh-thi-dua-quyet-thang-de-hoan-thanh-tot-nhiem-vu-20240527154627208.htm,28/05/2024,"Chiều 27/5, tại thành phố Vũng tàu, tỉnh Bà Rịa Vũng Tàu, Chi đội Kiểm ngư số 2 tổ chức Đại hội thi đua Quyết thắng (TĐQT) giai đoạn 2019-2024."
