,Categorical,Date,Url,Pred
2608,social,20/05/2024,https://vtv.vn/xa-hoi/be-gai-13-tuoi-bi-nguoi-tinh-cua-bo-bao-hanh-20240520204657294.htm,"Một bé gái 13 tuổi ở thị xã Phú Mỹ, tỉnh Bà Rịa Vũng Tàu bị người tình của bố bạo hành, cùng nhiều triệu đồng."
2609,social,20/05/2024,https://vtv.vn/xa-hoi/hai-hoc-sinh-lop-9-duoi-nuoc-tai-bai-song-hong-20240520204001694.htm,"Chiều 20-5, 6 học sinh lớp 9 của tỉnh Vĩnh Phúc tử vong do đuối nước khi đi chơi ở bãi sông Hồng. 3 học sinh lớp 9 của trường Trung học Cơ sở Yên Đồng, huyện Lập Thạch, tỉnh Vĩnh Phúc."
2610,social,20/05/2024,https://vtv.vn/xa-hoi/doi-lo-trinh-giao-thong-nut-giao-an-phu-van-un-u-20240520201820012.htm,"Thời gian qua, hàng ngàn người dân và người dân ở khu vực nút giao An Phú (xã An Phú, huyện Bình Chánh, TP Hồ Chí Minh) phải chen chúc, xếp hàng dài trước cổng."
2611,social,20/05/2024,https://vtv.vn/xa-hoi/nam-thanh-nien-tu-vong-nghi-giat-dien-khi-dung-dien-thoai-dang-sac-20240520193156156.htm,"Một nam thanh niên 21 tuổi có thể do điện giật. Người thân của anh L. sử dụng điện thoại trong khi đang sạc pin, bị nghi ngờ bị điện giật."
2612,social,20/05/2024,https://vtv.vn/xa-hoi/da-nang-tim-thay-thi-the-nam-thanh-nien-bi-song-bien-cuon-mat-tich-20240520181748292.htm,"Sau hai ngày tìm kiếm, nhiều người dân tìm thấy thi thể nam thanh niên mất tích do sóng biển cuốn trôi, Đà Nẵng: Người nhà mất tích."
2613,social,20/05/2024,https://vtv.vn/phap-luat/hai-ngay-cuoi-tuan-8-tre-em-o-tay-nguyen-bi-duoi-nuoc-20240520150421996.htm,Tin tức đáng chú ý: Kon Tum tăng cường giám sát trẻ em và 3 em nhỏ bị đuối nước. 2 em H.T.H. và Z. H.T.H. đã tử vong.
2614,social,20/05/2024,https://vtv.vn/xa-hoi/xam-nhap-man-o-dong-bang-song-cuu-long-co-xu-huong-giam-dan-2024052017473925.htm,"Thời gian qua, dự báo lượng nước ngọt xâm nhập mặn ở Đồng bằng sông Cửu Long có xu thế giảm dần. Các địa phương ở Đồng bằng sông Cửu Long cho biết, nước ngọt phục vụ nông nghiệp, nuôi trồng thủy sản."
2615,social,20/05/2024,https://vtv.vn/xa-hoi/mua-dong-khap-ca-nuoc-de-phong-ngap-ung-tai-cac-khu-do-thi-20240520172810044.htm,"Tin tức đáng chú ý: Lịch sử phát triển và dự báo thời tiết Hà Nội tối 20-5; Nam Bộ và các tỉnh thành có mưa to đến rất to; mưa to đến rất to; trong mưa dông có khả năng xảy ra lốc, sét, mưa đá, gió giật mạnh."
2616,social,20/05/2024,https://vtv.vn/xa-hoi/tam-soat-cham-tang-truong-chieu-cao-o-tre-em-20240520174736832.htm,"Từ năm 2023 đến nay, tổng số trẻ được chẩn đoán thiếu GH ở trẻ em là hơn 200 trẻ."
2617,social,20/05/2024,https://vtv.vn/xa-hoi/nam-dinh-va-cham-voi-tau-hoa-mot-phu-nu-tu-vong-20240520163057632.htm,Tin tức đáng chú ý: Nam Định dắt xe đạp qua đường sắt; người phụ nữ ở Nam Định dắt xe đạp qua đường sắt; rồi tử vong tại chỗ.
2618,social,20/05/2024,https://vtv.vn/xa-hoi/phien-cho-la-nghia-tinh-giao-dich-bang-la-cay-20240520144533708.htm,"Tại phiên chợ lá (xã Phong Điền, huyện Phong Điền, TP Cần Thơ), người dân có thể ăn uống thoải mái mà không cần dùng tiền mặt."
2619,social,20/05/2024,https://vtv.vn/xa-hoi/trien-khai-ung-dung-vneid-tai-vung-cao-gap-nhieu-kho-khan-2024052014365053.htm,"Với mỗi xã vùng cao của tỉnh Quảng Ninh, việc triển khai và ứng dụng tài khoản định danh điện tử mức độ 2 rất khó khăn. Bởi mỗi xã có một đặc thù riêng nên việc triển khai và ứng dụng rất khó khăn."
2620,social,20/05/2024,https://vtv.vn/xa-hoi/thai-binh-nguoi-dan-ong-bi-set-danh-tu-vong-trong-luc-lam-dong-20240520113450964.htm,"Tin tức đáng chú ý: Thái Bình có mưa dông lớn; mưa rất to; lũ lụt đã làm một số diện tích lúa bị nghiêng về phía trước, gây thiệt hại về người và tài sản."
2621,social,20/05/2024,https://vtv.vn/xa-hoi/nghe-an-be-mac-le-hoi-lang-sen-nam-2024-20240520102848775.htm,"Lễ hội Làng Sen năm 2024 là hoạt động chính trị, văn hóa có ý nghĩa quan trọng, thể hiện lòng biết ơn, thành kính của Chủ tịch Hồ Chí Minh."
2622,social,20/05/2024,https://vtv.vn/xa-hoi/vu-hai-tre-duoi-nuoc-tai-ha-tinh-da-tim-thay-mot-thi-the-20240520095757208.htm,"Hai trẻ bị nạn nhân đuối nước ngày 20-5 ở Hà Tĩnh chết đuối trên biển Hà Tĩnh khiến người dân lo lắng, mất tích."
2623,social,20/05/2024,https://vtv.vn/xa-hoi/nguy-hiem-khi-dung-xe-giua-duong-chup-anh-20240520093720625.htm,"Với hành vi lợi dụng việc dừng xe giữa đường để gây cản trở việc di chuyển, gây mất an toàn giao thông trên đường."
2624,social,20/05/2024,https://vtv.vn/xa-hoi/thanh-hoa-co-gai-tre-bi-set-danh-tu-vong-khi-di-duong-20240520073136935.htm,"Một người đàn ông 24 tuổi ở Thanh Hóa bị sét đánh tử vong khi đang điều khiển xe máy trên đường đến xã Giao Hải, huyện Giao Thuỷ, tỉnh Thanh Hóa."
2625,social,20/05/2024,https://vtv.vn/xa-hoi/khan-truong-ung-pho-sat-lo-sut-lun-mua-mua-o-dong-bang-song-cuu-long-20240520092359844.htm,"Thời tiết nắng nóng oi bức, nhiều người dân lo lắng việc nền đất sụt lún, sạt lở khiến toàn bộ thôn ấp ven sông Cà Mau ngập sâu trong sương lạnh."
2626,social,20/05/2024,https://vtv.vn/xa-hoi/day-manh-xa-hoi-hoa-trong-cong-tac-phong-chay-chua-chay-20240520091223771.htm,Các chuyên gia cho rằng việc áp dụng chính sách mở rộng xã hội hóa trong công tác kiểm định thiết bị PCCC đã tạo ra nhiều bất cập.
2627,social,20/05/2024,https://vtv.vn/xa-hoi/nhung-nguoi-linh-thong-tin-tren-tuyen-duong-truong-son-20240520091856626.htm,"Trong những cuộc kháng chiến trường kỳ, những chiến sỹ thông tin anh dũng phát huy tinh thần bộ đội cụ Hồ trên chiến trường đã góp phần giải phóng miền Nam thống nhất đất nước."
2628,social,20/05/2024,https://vtv.vn/xa-hoi/can-bo-chien-si-tuyen-truyen-phap-luat-cho-ba-con-tai-quan-dao-nam-du-20240520090557935.htm,"Sáng 2-5, bà con huyện Kiên Hải, tỉnh Kiên Giang đã dậy sớm chuẩn bị cho chiến dịch tình nguyện hè năm 2024."
2629,social,20/05/2024,https://vtv.vn/xa-hoi/gan-32000-luot-nguoi-vao-lang-vieng-bac-trong-2-ngay-18-19-5-20240520092758353.htm,"Lăng Chủ tịch Hồ Chí Minh sáng 19-5 cho biết, mọi người trong gia đình và khách quốc tế vào Lăng viếng Bác."
2630,social,20/05/2024,https://vtv.vn/xa-hoi/ha-noi-yeu-cau-lam-ro-thong-tin-duong-sat-cat-linh-ha-dong-lai-tang-vot-20240520064252866.htm,Sở Giao thông Vận tải Hà Nội yêu cầu làm rõ thông tin tuyến đường sắt Cát Linh - Hà Đông có lãi tăng vọt so với năm ngoái.
2631,social,20/05/2024,https://vtv.vn/xa-hoi/cao-toc-noi-bai-lao-cai-un-tac-gan-5km-do-hai-o-to-va-cham-20240520063239239.htm,"Tin tức đáng chú ý: Đội vận hành 2, Trung tâm Điều hành đường cao tốc Nội Bài - Lào Cai."
2632,social,20/05/2024,https://vtv.vn/xa-hoi/tu-hom-nay-20-5-khach-di-tau-con-dao-ve-tp-ho-chi-minh-se-co-xe-don-ngay-trong-cang-20240519234001621.htm,Taxi đậu trên chuyến tàu cao tốc từ TP Hồ Chí Minh đi Côn Đảo ngày 16/5 khiến khách hàng không có xe để về nhà sau sự cố kẹt xe tại khu vực cầu cảng.
2633,social,20/05/2024,https://vtv.vn/xa-hoi/mua-lon-gay-ngap-ung-cuc-bo-tai-ha-noi-20240520061735155.htm,"Tin tức đáng chú ý: Công ty Trách nhiệm hữu hạn Một thành viên Thoát nước Hà Nội dự báo mưa lớn diện rộng; Hà Nội ngập úng do ảnh hưởng của rãnh áp thấp; mưa đá, sấm sét..."
2634,social,20/05/2024,https://vtv.vn/xa-hoi/bac-bo-ngay-nang-chieu-toi-va-dem-co-mua-rao-va-dong-rai-rac-20240520055417455.htm,Phía Đông Bắc Bộ tiếp tục đón mưa dông với cường độ lớn và có nơi mưa rất to.
2635,social,20/05/2024,https://vtv.vn/phap-luat/ap-ma-giam-gia-tren-gian-hang-ao-chiem-doat-hang-tram-trieu-dong-cua-san-tmdt-20240519203109839.htm,Hai hội nhóm lừa đảo chiếm đoạt tiền khuyến mãi của sàn TMĐT Shopee là những gian hàng ảo với nhiều hình thức và ở nhiều mức độ nghiêm trọng. Người dân cần cảnh giác.
2636,social,20/05/2024,https://vtv.vn/xa-hoi/gia-mao-truong-cao-dang-canh-sat-nhan-dan-ho-tro-lay-lai-tien-lua-dao-20240519174828309.htm,"Công an TP Hà Nội cho biết các đối tượng lừa đảo thường xuyên qua Facebook để trục lợi, gây dựng niềm tin với các nạn nhân bị lừa đảo."
2637,social,20/05/2024,https://vtv.vn/xa-hoi/dong-nai-hon-145-ha-chuoi-bi-gay-do-do-mua-lon-nong-dan-thiet-hai-nang-2024051815090602.htm,"Tin tức đáng chú ý: Đồng Nai thiệt hại hoa màu do mưa to gió lốc; nhiều gia đình trồng chuối bị đổ gục, thiệt hại hàng trăm triệu đồng."
2638,social,19/05/2024,https://vtv.vn/xa-hoi/dien-bien-xay-ra-tran-dong-dat-co-do-lon-33-20240519222548983.htm,Tin tức đáng chú ý: Động đất có độ lớn 3.3; Vùng nguy hiểm thiên tai cấp 0.
2639,social,19/05/2024,https://vtv.vn/xa-hoi/xu-phat-nhom-14-nguoi-tap-yoga-giua-duong-de-chup-anh-20240519214033752.htm,"Nhóm phụ nữ ở thị trấn Kiến Xương, huyện Kiến Xương, tỉnh Thái Bình tạo dáng yoga giữa đường để thu hút sự chú ý người dân."
2640,social,19/05/2024,https://vtv.vn/xa-hoi/4-chau-be-duoi-nuoc-thuong-tam-khi-tam-o-ho-nuoc-tuoi-cay-20240519212746527.htm,"3 cháu bé 3 tuổi ở xã Phú Hội, huyện Đức Trọng, tỉnh Lâm Đồng bị đuối nước khi rủ nhau đến hồ nước tưới cây. 3 cháu bé khác chết đuối ở xã Phú Hội, huyện Đức Trọng, tỉnh Lâm Đồng."
2641,social,19/05/2024,https://vtv.vn/xa-hoi/gia-dinh-32-nam-dang-hoa-sinh-nhat-bac-ho-20240519213011545.htm,VTV.vn - Người đàn ông 79 tuổi đã đến dâng hoa tại tượng đài Bác Hồ vào đúng dịp lễ trọng đại này.
2642,social,19/05/2024,https://vtv.vn/xa-hoi/ha-noi-can-som-gia-han-hop-dong-day-nhanh-tien-do-du-an-duong-vanh-dai-25-20240519185807494.htm,"Ngày 2-5, chủ đầu tư dự án BT đường vành đai 2,5 (đoạn Đầm Hồng đến Quốc lộ 1A) đã hoàn thành, nhưng đến nay dự án vẫn còn phải chờ UBND TP Hà Nội gia hạn thời gian thực hiện dự án."
2643,social,19/05/2024,https://vtv.vn/xa-hoi/tp-ho-chi-minh-chi-350-ty-dong-nang-cap-mot-so-tuyen-duong-20240519201946386.htm,"Dự án tăng cường năng lực khai thác, lắp đặt hệ thống đèn tín hiệu giao thông tại 76 giao lộ trên địa bàn TP Hồ Chí Minh sẽ được đầu tư 350 tỉ đồng cải tạo, nâng cấp một số tuyến đường, xây cầu bộ hành và lắp đèn tín hiệu giao thông tại 76"
2644,social,19/05/2024,https://vtv.vn/xa-hoi/chay-cong-ty-san-xuat-de-giay-o-dong-nai-1-nguoi-bi-bong-nang-20240519193507284.htm,"Một công ty sản xuất đế giày và phụ kiện giày tại Đồng Nai cho biết đã bị ngọn lửa bao trùm khu nhà xưởng rộng gần 1.000 m2. Người dân và nhân viên trong công ty hoảng sợ, thiệt hại khoảng 70%."
2645,social,19/05/2024,https://vtv.vn/xa-hoi/dem-nay-19-5-ha-noi-co-mua-to-den-rat-to-20240519173646604.htm,"Tin tức đáng chú ý: Lịch sử mưa dông ở các khu vực Bắc Bộ và Thanh Hóa có mưa rất to; trong mưa dông có khả năng xảy ra lốc, sét, mưa đá, gió giật mạnh."
2646,social,19/05/2024,https://vtv.vn/xa-hoi/lam-sach-bien-huong-ung-tuan-le-bien-dao-viet-nam-2024-20240519171113215.htm,"Hơn 250 đoàn viên, thanh niên các tỉnh thành vệ tinh hưởng ứng Tuần lễ Biển và Hải đảo Việt Nam năm 2024."
2647,social,19/05/2024,https://vtv.vn/xa-hoi/trien-lam-khong-gian-van-hoa-ho-chi-minh-trung-bay-nhieu-bo-suu-tap-tem-quy-20240519162526908.htm,Triển lãm không gian Văn hóa Hồ Chí Minh đặc thù của lĩnh vực sưu tập tem bưu chính và kỷ vật kháng chiến quý hiếm tại Văn phòng Hội Tem TP Hồ Chí Minh.
2648,social,19/05/2024,https://vtv.vn/xa-hoi/da-nang-ca-chet-trang-nam-phoi-xac-khu-vuc-bo-bien-20240519090218768.htm,"Chiều 18-5, hàng ngàn xác cá chết, bốc mùi hôi thối trên bờ tại cửa xả nước thải ra biển dọc đường Nguyễn Tất Thành - Lê Độ."
2649,social,19/05/2024,https://vtv.vn/xa-hoi/kien-giang-khanh-thanh-cong-trinh-tuong-dai-bac-ho-tai-tp-phu-quoc-20240519160100131.htm,"Công trình Quảng trường trung tâm và Tượng đài Bác Hồ tại TP Phú Quốc có quy mô 7,45 ha với chiều cao 20,7m."
2650,social,19/05/2024,https://vtv.vn/xa-hoi/tan-binh-quan-chung-phong-khong-khong-quan-lan-dau-lam-quen-voi-3-tieng-no-20240519151843879.htm,"Thăm dò ý kiến của bạn đọc về trường hợp bắn lựu đạn thật của Sư đoàn phòng không 365, Quân chủng Phòng không - Không quân."
2651,social,19/05/2024,https://vtv.vn/xa-hoi/ha-noi-lai-chay-chung-cu-mini-9-tang-nhieu-nguoi-leo-len-mai-cho-giai-cuu-20240519152205338.htm,"Tin tức đáng chú ý: Chung cư mini 9 tầng, 1 tum ở quận Thanh Xuân, TP Hà Nội có nhiều người dân, khi phát hiện có cháy."
2652,social,19/05/2024,https://vtv.vn/xa-hoi/nhom-nguoi-vo-tu-dung-xe-nhay-mua-giua-duong-20240519150831843.htm,"Nhiều người cho rằng việc nhóm 5 phụ nữ nhảy nhót trước một ô tô màu đen rồi dừng lại giữa đường để vui vẻ, gây cản trở giao thông."
2653,social,19/05/2024,https://vtv.vn/xa-hoi/kho-khan-truy-tim-nguon-goc-cac-vu-ngo-doc-20240519141627922.htm,"Theo Cục An toàn thực phẩm, việc truy xuất nguồn gốc các sản phẩm thực phẩm là một khó khăn lớn nhất của tỉnh Đồng Nai."
2654,social,19/05/2024,https://vtv.vn/xa-hoi/2-o-to-va-cham-vi-cung-lui-xe-ma-khong-quan-sat-2024051914155889.htm,"Có 2 vụ tai nạn giao thông nghiêm trọng ở TP Đồng Xoài khiến người lái xe ô tô chết đuối trên đường, khiến người cha tử vong. 2 ca khúc được cho là hy hữu."
2655,social,19/05/2024,https://vtv.vn/xa-hoi/mat-an-toan-tu-cac-bai-trong-giu-xe-khong-phep-tai-ha-noi-20240519140424923.htm,"Từ đầu năm đến nay, hàng loạt điểm trông giữ xe tự phát không phép mọc lên trên các khu đất trống, gây ra nhiều hệ lụy, tiềm ẩn nguy cơ mất an toàn."
2656,social,19/05/2024,https://vtv.vn/xa-hoi/ha-noi-khan-truong-xu-ly-cac-diem-ngap-ung-20240519135306104.htm,"Hà Nội bước vào mùa mưa, nhiều đô thị lớn như Hà Nội, TP Hồ Chí Minh, Lào Cai, đồng Nai... ngập sâu trong những ngày qua khiến nhiều người dân lo lắng."
2657,social,19/05/2024,https://vtv.vn/xa-hoi/thanh-hoa-khoi-cong-4-cong-trinh-trong-diem-tong-dau-tu-hon-2000-ty-dong-20240519133301267.htm,"Sáng 29-5, UBND TP Thanh Hóa cho biết đã khởi công 4 dự án trọng điểm phục vụ nhu cầu chính đáng của người dân."
2658,social,19/05/2024,https://vtv.vn/xa-hoi/can-tho-khanh-thanh-2-cay-cau-tram-ty-20240519132435264.htm,"Cầu Tây Đô, cầu Cờ Đỏ là 2 công trình trọng điểm của thành phố Cần Thơ. 2 công trình này được đầu tư xây dựng đồng bộ, đồng bộ, giảm ùn tắc giao thông, rút ngắn thời gian lưu thông khi qua cầu."
2659,social,19/05/2024,https://vtv.vn/xa-hoi/trinh-quoc-hoi-phuong-an-cam-tuyet-doi-nong-do-con-khi-lai-xe-20240519113105805.htm,Dự án Luật Trật tự an toàn giao thông đường bộ có nhiều ý kiến khác nhau về đề xuất cấm tuyệt đối nồng độ cồn với tài xế xe ô tô và mô tô chuyên dụng.
2660,social,19/05/2024,https://vtv.vn/xa-hoi/nguy-co-tai-dien-ngap-ung-o-cac-thanh-pho-do-mua-lon-20240519114848448.htm,Nhiều đô thị lớn ở Việt Nam ngập sâu trong những ngày qua khiến nhiều người dân lo lắng về cảnh ngập úng.
2661,social,19/05/2024,https://vtv.vn/doi-song/mot-dia-chi-do-dac-biet-20240406092832659.htm,"Trong bộ máy tuyên truyền của Đảng Cộng sản Việt Nam, những di tích này đã được đưa vào danh sách xếp hạng di tích quốc gia đặc biệt."
2662,social,19/05/2024,https://vtv.vn/xa-hoi/quoc-lo-14d-tinh-quang-nam-xuong-cap-tram-trong-20240519062508879.htm,"Ngày 2-5, Thủ tướng Phạm Minh Chính chủ trì phiên họp Chính phủ thường kỳ tháng 1-2024 của Ủy ban Quốc gia về vấn đề xuống cấp Quốc lộ 14D, báo cáo tình hình thực trạng tuyến đường đang xuống cấp."
2663,social,19/05/2024,https://vtv.vn/xa-hoi/nhoc-nhan-theo-dan-gia-suc-mua-han-20240519054245341.htm,"Từ sáng sớm mai, những người chăn cừu ở Ninh Thuận bắt đầu ngày nắng nóng, để tận hưởng những ngày nắng nóng, nhưng vẫn theo chân đàn cừu lên núi cao."
2664,social,19/05/2024,https://vtv.vn/xa-hoi/phat-hien-qua-bom-350-kg-khi-san-lap-dat-o-tp-ho-chi-minh-20240519074546603.htm,"Một quả bom nổ phá có ký hiệu MK-82, đường kính 35cm, nặng khoảng 340kg đã được hủy nổ. Người dân phản ảnh rất an toàn."
2665,social,19/05/2024,https://vtv.vn/xa-hoi/ky-niem-65-nam-ngay-mo-duong-ho-chi-minh-ngay-truyen-thong-bo-doi-truong-son-20240519072355093.htm,"Ngày 19-5, kỷ niệm 65 năm Ngày mở đường Hồ Chí Minh, 65 năm Ngày truyền thống Bộ đội Trường Sơn, 65 năm Ngày truyền thống Bộ đội Trường Sơn, 65 năm trước được Đảng và Chủ tịch Hồ Chí Minh vĩ đại."
2666,social,19/05/2024,https://vtv.vn/chinh-tri/ban-hanh-ke-hoach-trien-khai-thi-hanh-luat-phong-chong-bao-luc-gia-dinh-20240519034852061.htm,"Theo đó, việc rà soát các văn bản quy định chi tiết một số điều của Luật Phòng, chống bạo lực gia đình được giao cho Bộ Văn hóa, Thể thao và Du lịch."
2667,social,18/05/2024,https://vtv.vn/xa-hoi/cong-bo-quy-hoach-mang-luoi-tram-khi-tuong-thuy-van-quoc-gia-20240518071527388.htm,"Bộ trưởng Bộ Tài nguyên và Môi trường Lê Công Thành khẳng định, việc áp dụng chính sách khuyến khích các tổ chức, cá nhân đầu tư phát triển mạng lưới trạm khí tượng thủy văn quốc gia giai đoạn 2021-2030 là mang tính đột phá, gắn liền với xu hướng phát"
2668,social,18/05/2024,https://vtv.vn/xa-hoi/hoat-dong-khai-thac-cat-soi-tren-song-phai-dap-ung-cac-yeu-cau-gi-20240518062630339.htm,"Nghị định về khai thác cát, sỏi trên sông bao gồm khai thác cát sỏi lòng, bãi sông và phải tuân thủ nghiêm ngặt các quy định về khoáng sản, thủy lợi."
2669,social,18/05/2024,https://vtv.vn/xa-hoi/nam-thanh-nien-thong-chot-tong-canh-sat-giao-thong-gay-chan-20240518063846114.htm,"Trung tá Hoàng Quang Vinh bị thương khi tham gia giao thông trên tuyến Quốc lộ 48E, khiến Trung tá Hoàng Quang Vinh bị gãy chân. Điều trị tại bệnh viện Chấn thương - chỉnh hình Nghệ An."
2670,social,18/05/2024,https://vtv.vn/xa-hoi/chay-cho-o-dak-lak-nhieu-hang-hoa-bi-thieu-rui-2024051806564442.htm,"Tin tức đáng chú ý: 1 ki-ốt bán hàng tạp hóa ở chợ Krông Pắk, huyện Krông Pắk (Đắk Lắk) bốc cháy. 2 ki-ốt này bốc cháy, thiêu rụi nhiều hàng hóa."
2671,social,18/05/2024,https://vtv.vn/xa-hoi/lang-dong-chuong-trinh-truong-son-dong-goi-truong-son-tay-20240518063415033.htm,"Chương trình Trường Sơn Đông gọi Trường Sơn Tây có sự tham gia của các cựu thanh niên xung phong, cựu chiến binh trên địa bàn tỉnh Quảng Bình."
2672,social,18/05/2024,https://vtv.vn/doi-song/ha-noi-rop-sac-co-hoa-ky-niem-ngay-sinh-chu-tich-ho-chi-minh-20240517211544084.htm,"Ngày 29-4, nhiều tuyến đường ở Hà Nội rộn ràng băng rôn, khẩu hiệu chào mừng 134 năm ngày sinh Chủ tịch Hồ Chí Minh vĩ đại."
2673,social,18/05/2024,https://vtv.vn/doi-song/vung-5-hai-quan-thuc-hanh-3-tieng-no-cho-chien-si-moi-20240518060916697.htm,"Thực hiện 3 tiếng nổ"" cho chiến sĩ mới nhập ngũ năm 2024, vùng 5 Hải quân thực hiện tư thế nằm bắn mục tiêu bia số 4 Quỳ bắn mục tiêu bia số 8 Bộ phận báo bia thông báo kết quả kiểm tra 3 tiếng nổ."
2674,social,18/05/2024,https://vtv.vn/xa-hoi/ha-noi-yeu-cau-chan-chinh-hoat-dong-xe-bus-20240518054518718.htm,"Ngày 14-4, tuyến bus nhanh BRT Hà Nội vi phạm nghiêm trọng Luật Giao thông đường bộ, dừng đón, trả khách đúng quy định."
2675,social,18/05/2024,https://vtv.vn/xa-hoi/bac-bo-trung-bo-va-tay-nguyen-ngay-nang-chieu-toi-mua-dong-20240518055907844.htm,"Tin tức đáng chú ý: 18/5, khu vực Bắc Bộ và Tây Nguyên có mưa dông, rải rác có dông. 27/5, có nơi dưới 21 độ C."
2676,social,18/05/2024,https://vtv.vn/xa-hoi/hai-quan-to-chuc-toa-dam-ky-niem-134-nam-ngay-sinh-chu-tich-ho-chi-minh-20240518215840587.htm,"Cuộc đời và sự nghiệp cách mạng của Chủ tịch Hồ Chí Minh là một tấm gương sáng ngời về chủ nghĩa anh hùng cách mạng, lòng yêu nước, trí tuệ uyên bác, nhân ái."
2677,social,18/05/2024,https://vtv.vn/xa-hoi/tp-ho-chi-minh-kiem-tra-xu-ly-co-so-dao-tao-tham-my-cap-toc-sai-phep-20240518205240723.htm,"Các cơ sở đào tạo trái phép quảng bá thương hiệu với các nội dung như cam kết học tiểu phẫu cấp tốc trong thời gian ngắn, bao vật tư, bao mẫu thực hành..."
2678,social,18/05/2024,https://vtv.vn/xa-hoi/dem-18-5-bac-bo-mua-dong-de-phong-loc-set-gio-giat-manh-20240518190636255.htm,"Tin tức đáng chú ý: 19/5, Hà Nội và các tỉnh thành từ Nghệ An đến Phú Yên có nắng nóng gay gắt với nhiệt độ cao nhất từ 23 - 28 độ C; mưa to đến rất to."
2679,social,18/05/2024,https://vtv.vn/xa-hoi/phat-hien-nhom-nguoi-hoi-thanh-duc-chua-troi-tu-tap-truyen-dao-trai-phep-20240518110606811.htm,"Hai ngôi nhà ở phường Phú Mỹ, thị xã Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu thu hút nhiều người tham gia, đồng thời thu giữ nhiều tài liệu liên quan đến Hội thánh Đức Chúa Trời."
2680,social,18/05/2024,https://vtv.vn/xa-hoi/san-lap-hang-nghin-m2-dat-bang-chat-thai-cong-nghiep-20240518154128972.htm,"Nhiều người lo lắng việc chất thải công nghiệp đã đổ trộm vào khu đất nông nghiệp, gần sát khu dân cư."
2681,social,18/05/2024,https://vtv.vn/xa-hoi/ha-noi-lap-5-to-cong-tac-dac-biet-nhieu-xe-vi-pham-bi-xu-ly-20240518152427342.htm,"Chiều 16-5, Công an TP Hà Nội phát động đợt kiểm tra, xử lý 160 trường hợp vi phạm trật tự, an toàn giao thông dịp lễ 30-4, 1-5."
2682,social,18/05/2024,https://vtv.vn/xa-hoi/di-qua-doan-duong-phoi-rom-o-to-bat-ngo-boc-chay-tro-khung-20240518142625431.htm,"Tin tức đáng chú ý: Ô tô chạy đường dài, tốc độ cao là do rơm rạ."
2683,social,18/05/2024,https://vtv.vn/xa-hoi/nguy-hiem-do-da-lan-tren-quoc-lo-6-20240518150732872.htm,"Tin tức đáng chú ý: Đá lăn từ trên núi xuống làm 2 xe ô tô hư hỏng. 2 xe ô tô hư hỏng nặng trên đường, gây ra tai nạn nghiêm trọng."
2684,social,18/05/2024,https://vtv.vn/xa-hoi/binh-phuoc-thong-tin-giam-doc-trung-tam-xuc-tien-dau-tu-nghi-quan-he-voi-nam-sinh-20240518125835914.htm,"Lãnh đạo UBND tỉnh Bình Phước đã phát hiện một học sinh nam có quan hệ đồng tính với một học sinh nam ở xã Tân Phước, huyện Đồng Phú, tỉnh Bình Phước."
2685,social,18/05/2024,https://vtv.vn/xa-hoi/tiep-vien-duong-sat-tra-lai-hanh-khach-gan-30-trieu-de-quen-tren-tau-20240518100930951.htm,"Sau khi hành khách bỏ quên trên tàu, đoàn tàu SE22 đã trả lại hơn 30 triệu đồng cho hành khách bỏ quên trên tàu."
2686,social,18/05/2024,https://vtv.vn/kinh-te/dong-bao-hiem-that-nghiep-tren-12-nam-co-them-quyen-loi-gi-2024051809095076.htm,Đề xuất quyền lợi khi đóng bảo hiểm thất nghiệp trên 12 năm cho người lao động theo đúng quy định tại Điều 38 Luật Việc làm sửa đổi năm 2013 về mức hưởng trợ cấp thất nghiệp.
2687,social,18/05/2024,https://vtv.vn/xa-hoi/bo-y-te-lam-viec-voi-tinh-dong-nai-vu-ngo-doc-tai-cong-ty-tnhh-de-chang-viet-nam-20240518113202789.htm,"Thực phẩm do Công ty Thiên Hồng Phúc (Cty Dechang Việt Nam) cung cấp cho công nhân khoảng 650 suất ăn công nghiệp, 150 người ăn."
2688,social,18/05/2024,https://vtv.vn/xa-hoi/nghe-an-soi-dong-quang-dien-duong-pho-que-huong-mua-sen-no-20240518102809176.htm,"Triển lãm ảnh chuyên đề ""Hồ Chí Minh - đẹp nhất tên Người"" diễn ra tại quảng trường Hồ Chí Minh, khu phố cổ đặt tên Người với nhiều hoạt động chào mừng 134 năm Ngày sinh nhật Chủ tịch Hồ Chí Minh."
2689,social,18/05/2024,https://vtv.vn/xa-hoi/ha-noi-hon-50-nguoi-duoc-huong-dan-thoat-nan-tai-dam-chay-o-duong-lang-20240518110002894.htm,"Bước đầu xác định được nhóm cháy có liên quan đến đám cháy tại tầng 2 Tòa nhà 1174 đường Láng, quận Đống Đa, Hà Nội. Bước đầu cơ quan chức năng xác định được nhóm cháy đã xảy ra đêm 17/5."
2690,social,18/05/2024,https://vtv.vn/xa-hoi/diem-moi-ve-ho-tro-nan-nhan-cua-toi-pham-mua-ban-nguoi-20240518094310075.htm,"Bộ Công an vừa có văn bản quy định về chế độ hỗ trợ người bị mua bán người (tăng 23,4% so với cùng kỳ năm 2023)."
